,result,table,_start,_stop,_time,_value,_field,_measurement,agent_host,host,placement,plugin,rack,server
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:23Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:24Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:25Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:26Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:27Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:28Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:29Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:30Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:31Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:32Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:33Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:34Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:35Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:36Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:37Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:38Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:39Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:40Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:41Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:42Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:43Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:44Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:45Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:46Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:47Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:48Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:49Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:50Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:51Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:52Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:53Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:54Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:55Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:56Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:57Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:58Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:02:59Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:00Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:01Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:02Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:03Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:04Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:05Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:06Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:07Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:08Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:09Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:10Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:11Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:12Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:13Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:14Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:15Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:16Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:17Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:18Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:19Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:20Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:21Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:22Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:23Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:24Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:25Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:26Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:27Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:28Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:29Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:30Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:31Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:32Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:33Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:34Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:35Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:36Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:37Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:38Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:39Z,29,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:40Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:41Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:42Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:43Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:44Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:45Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:46Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:47Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:48Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:49Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:50Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:51Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:52Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:53Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:54Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:55Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:56Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:57Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:58Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:03:59Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:00Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:01Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:02Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:03Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:04Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:05Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:06Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:07Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:08Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:09Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:10Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:11Z,30,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:12Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:13Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:14Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:15Z,26,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:16Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:17Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:18Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:19Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:20Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:21Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:22Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:23Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:24Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:25Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:26Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:27Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:28Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:29Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:30Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:31Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:32Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:33Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:34Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:35Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:36Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:37Z,31,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:38Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:39Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:40Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:41Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:42Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:43Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:44Z,27,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:45Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:46Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:47Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:48Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:49Z,28,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:50Z,24,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:51Z,24,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:52Z,24,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:53Z,24,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:54Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T17:04:55Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
